RESIDENCE,WORKPLACE,JOBS
17113000502,17113001103,6
17113000502,17113001104,4
17113000502,17113001106,2
17113000502,17113001200,40
17113000502,17113001302,7
17113000502,17113001403,2
17113000502,17113001600,10
17113000502,17113001800,215
17113000502,17113002101,2
17113000502,17143001600,2
17113000504,17019000902,2
17113000504,17031650500,2
17113000504,17031839100,2
17113000504,17043846102,4
17113000504,17043846106,2
17113000504,17107953500,2
17113000504,17113000102,2
17113000504,17113000104,71
17113000504,17113000105,6
17113000504,17113000200,95
17113000504,17113000301,2
17113000504,17113000302,7
17113000504,17113000400,6
17113000504,17113000501,6
17113000504,17113000504,40
17113000504,17113000505,4
17113000504,17113001103,18
17113000504,17113001104,10
17113000504,17113001105,10
17113000504,17113001106,12
17113000504,17113001200,71
17113000504,17113001302,10
17113000504,17113001303,2
17113000504,17113001402,2
17113000504,17113001403,16
17113000504,17113001600,42
17113000504,17113001800,333
17113000504,17113005101,4
17113000504,17113005201,2
17113000504,17113005400,2
17113000504,17113005800,14
17113000504,17143001200,2
17113000504,17143001600,7
17113000504,17143004101,2
17113000504,17163503304,2
17113000504,17187870400,2
17113000504,17197883522,2
17113000504,17203030700,2
17113000505,17001000600,2
17113000505,17019000402,2
17113000505,17043846106,2
17113000505,17089854700,2
17113000505,17113000104,182
17113000505,17113000105,2
17113000505,17113000200,185
17113000505,17113000400,30
17113000505,17113000501,25
17113000505,17113000504,14
17113000505,17113000505,4
17113000505,17113001103,18
17113000505,17113001104,15
17113000505,17113001105,3
17113000505,17113001106,16
17113000505,17113001200,122
17113000505,17113001301,2
17113000505,17113001302,6
17113000505,17113001303,2
17113000505,17113001403,5
17113000505,17113001600,32
17113000505,17113001800,1076
17113000505,17113002101,6
17113000505,17113005101,10
17113000505,17113005201,2
17113000505,17113005400,7
17113000505,17113005800,6
17113000505,17143001600,4
17113000505,17143004101,2
17113000505,17167003603,2
17113000505,17179021201,2
17113000505,17179021603,4
17113000505,17203030700,2
17113001103,17019005500,2
17113001103,17043846106,5
17113001103,17113000102,2
17113001103,17113000104,22
17113001103,17113000200,41
17113001103,17113000302,6
17113001103,17113000400,4
17113001103,17113000502,2
17113001103,17113000504,10
17113001103,17113000505,2
17113001103,17113001103,32
17113001103,17113001104,9
17113001103,17113001105,4
17113001103,17113001106,9
17113001103,17113001200,84
17113001103,17113001301,2
17113001103,17113001302,8
17113001103,17113001402,2
17113001103,17113001403,9
17113001103,17113001404,2
17113001103,17113001600,20
17113001103,17113001800,350
17113001103,17113002101,7
17113001103,17113005400,8
17113001103,17113005800,19
17113001103,17115002000,2
17113001103,17143001600,2
17113001103,17143004101,2
17113001103,17179021603,2
17113001104,17031020602,4
17113001104,17031280100,2
17113001104,17031839100,4
17113001104,17033880300,2
17113001104,17043844501,2
17113001104,17113000102,4
17113001104,17113000104,56
17113001104,17113000200,126
17113001104,17113000301,4
17113001104,17113000400,19
17113001104,17113000501,13
17113001104,17113000504,13
17113001104,17113001103,42
17113001104,17113001104,55
17113001104,17113001105,6
17113001104,17113001106,13
17113001104,17113001200,242
17113001104,17113001302,10
17113001104,17113001303,2
17113001104,17113001403,16
17113001104,17113001600,67
17113001104,17113001700,4
17113001104,17113001800,1326
17113001104,17113002101,4
17113001104,17113005102,2
17113001104,17113005201,2
17113001104,17113005400,14
17113001104,17113005601,2
17113001104,17113005800,27
17113001104,17115001000,2
17113001104,17143001600,6
17113001104,17143002900,2
17113001104,17143004802,2
17113001104,17197883522,2
17113001105,17019000800,2
17113001105,17019005300,2
17113001105,17031020602,2
17113001105,17031839100,2
17113001105,17039971700,2
17113001105,17043846102,2
17113001105,17043846106,10
17113001105,17095000300,2
17113001105,17105960700,2
17113001105,17113000104,61
17113001105,17113000200,69
17113001105,17113000301,2
17113001105,17113000302,2
17113001105,17113000400,4
17113001105,17113000501,13
17113001105,17113000504,15
17113001105,17113001103,31
17113001105,17113001104,27
17113001105,17113001105,24
17113001105,17113001106,16
17113001105,17113001200,123
17113001105,17113001302,3
17113001105,17113001303,2
17113001105,17113001403,6
17113001105,17113001404,2
17113001105,17113001600,22
17113001105,17113001800,618
17113001105,17113002101,6
17113001105,17113005201,2
17113001105,17113005400,8
17113001105,17113005501,2
17113001105,17113005800,10
17113001105,17143003401,2
17113001105,17167002900,2
17113001105,17203030700,4
17113001106,17019005300,2
17113001106,17031760801,2
17113001106,17031839100,4
17113001106,17039971500,2
17113001106,17105960600,2
17113001106,17105960700,2
17113001106,17113000102,5
17113001106,17113000104,4
17113001106,17113000105,4
17113001106,17113000200,53
17113001106,17113000301,4
17113001106,17113000302,2
17113001106,17113000400,3
17113001106,17113000504,23
17113001106,17113001103,36
17113001106,17113001104,7
17113001106,17113001105,20
17113001106,17113001106,19
17113001106,17113001200,78
17113001106,17113001302,3
17113001106,17113001303,2
17113001106,17113001402,2
17113001106,17113001403,16
17113001106,17113001600,19
17113001106,17113001800,252
17113001106,17113005101,2
17113001106,17113005201,2
17113001106,17113005400,2
17113001106,17113005700,2
17113001106,17113005800,17
17113001200,17031822102,2
17113001200,17043844601,2
17113001200,17043846106,2
17113001200,17099964300,2
17113001200,17105960700,2
17113001200,17113000102,2
17113001200,17113000104,12
17113001200,17113000200,48
17113001200,17113000301,3
17113001200,17113000302,2
17113001200,17113000400,9
17113001200,17113000501,5
17113001200,17113000504,17
17113001200,17113001103,12
17113001200,17113001104,6
17113001200,17113001105,12
17113001200,17113001106,4
17113001200,17113001200,46
17113001200,17113001302,12
17113001200,17113001403,11
17113001200,17113001600,26
17113001200,17113001800,195
17113001200,17113005101,2
17113001200,17113005400,6
17113001200,17113005800,11
17113001200,17167001400,2
17113001301,17113000104,5
17113001301,17113000105,2
17113001301,17113000200,36
17113001301,17113000400,2
17113001301,17113000504,2
17113001301,17113001103,5
17113001301,17113001104,2
17113001301,17113001106,3
17113001301,17113001200,32
17113001301,17113001302,18
17113001301,17113001402,2
17113001301,17113001600,6
17113001301,17113001800,85
17113001302,17031020602,2
17113001302,17093890301,2
17113001302,17113000200,15
17113001302,17113000302,2
17113001302,17113001106,2
17113001302,17113001200,2
17113001302,17113001302,20
17113001302,17113001403,2
17113001302,17113001600,4
17113001302,17113001800,37
17113001302,17113002102,2
17113001302,17113005800,2
17113001303,17113000102,2
17113001303,17113000104,2
17113001303,17113000200,23
17113001303,17113000302,6
17113001303,17113001105,2
17113001303,17113001106,2
17113001303,17113001200,10
17113001303,17113001302,2
17113001303,17113001403,4
17113001303,17113001600,4
17113001303,17113001700,2
17113001303,17113001800,36
17113001303,17113005800,2
17113001303,17113006000,2
17113001402,17019000301,2
17113001402,17031820902,2
17113001402,17113000104,63
17113001402,17113000200,43
17113001402,17113000400,13
17113001402,17113000501,3
17113001402,17113000504,18
17113001402,17113001103,13
17113001402,17113001104,15
17113001402,17113001105,6
17113001402,17113001106,10
17113001402,17113001200,50
17113001402,17113001402,4
17113001402,17113001403,5
17113001402,17113001600,54
17113001402,17113001800,554
17113001402,17113002101,10
17113001402,17113002102,2
17113001402,17113005101,2
17113001402,17113005800,4
17113001402,17113005900,2
17113001402,17113006000,4
17113001402,17143001600,6
17113001402,17179021201,2
17113001402,17197883522,2
17113001403,17031802605,2
17113001403,17031839100,2
17113001403,17043846106,2
17113001403,17113000102,2
17113001403,17113000104,19
17113001403,17113000200,62
17113001403,17113000301,2
17113001403,17113000302,10
17113001403,17113000400,8
17113001403,17113000501,8
17113001403,17113000504,6
17113001403,17113001103,6
17113001403,17113001105,2
17113001403,17113001106,2
17113001403,17113001200,39
17113001403,17113001301,2
17113001403,17113001302,5
17113001403,17113001402,3
17113001403,17113001403,28
17113001403,17113001600,34
17113001403,17113001800,160
17113001403,17113005101,2
17113001404,17113000104,31
17113001404,17113000200,39
17113001404,17113000301,3
17113001404,17113000302,6
17113001404,17113000400,10
17113001404,17113000501,2
17113001404,17113000504,17
17113001404,17113001103,3
17113001404,17113001104,7
17113001404,17113001105,15
17113001404,17113001106,2
17113001404,17113001200,26
17113001404,17113001303,2
17113001404,17113001402,2
17113001404,17113001403,22
17113001404,17113001600,31
17113001404,17113001700,2
17113001404,17113001800,256
17113001404,17113005201,4
17113001404,17113005400,2
17113001404,17113005800,18
17113001404,17113005900,2
17113001404,17113006000,3
17113001404,17143001200,2
17113001404,17179020100,2
17113001500,17113000104,7
17113001500,17113000105,2
17113001500,17113000200,35
17113001500,17113000301,2
17113001500,17113000302,2
17113001500,17113000504,6
17113001500,17113001104,2
17113001500,17113001200,4
17113001500,17113001302,2
17113001500,17113001303,4
17113001500,17113001403,10
17113001500,17113001404,2
17113001500,17113001600,16
17113001500,17113001800,35
17113001500,17113005800,4
17113001500,17113005900,2
17113001600,17113000102,2
17113001600,17113000200,12
17113001600,17113000302,2
17113001600,17113000504,6
17113001600,17113001103,2
17113001600,17113001104,6
17113001600,17113001105,2
17113001600,17113001200,10
17113001600,17113001302,4
17113001600,17113001402,2
17113001600,17113001403,3
17113001600,17113001600,21
17113001600,17113001700,2
17113001600,17113001800,66
17113001600,17113002101,2
17113001600,17113005101,2
17113001700,17113000200,35
17113001700,17113000301,4
17113001700,17113000400,2
17113001700,17113000504,8
17113001700,17113001103,2
17113001700,17113001104,4
17113001700,17113001106,2
17113001700,17113001200,25
17113001700,17113001302,4
17113001700,17113001403,2
17113001700,17113001600,12
17113001700,17113001700,2
17113001700,17113001800,112
17113001700,17113005800,4
17113001800,17113000104,15
17113001800,17113000200,119
17113001800,17113000301,2
17113001800,17113000400,4
17113001800,17113000501,2
17113001800,17113000504,7
17113001800,17113001103,8
17113001800,17113001104,2
17113001800,17113001106,6
17113001800,17113001200,59
17113001800,17113001302,11
17113001800,17113001403,6
17113001800,17113001600,18
17113001800,17113001800,376
17113001800,17113005800,2
17113002101,17019005500,2
17113002101,17029000800,2
17113002101,17113000102,4
17113002101,17113000104,33
17113002101,17113000105,4
17113002101,17113000200,26
17113002101,17113000301,2
17113002101,17113000302,8
17113002101,17113000400,9
17113002101,17113000501,2
17113002101,17113000504,2
17113002101,17113001103,14
17113002101,17113001104,9
17113002101,17113001105,7
17113002101,17113001200,15
17113002101,17113001301,2
17113002101,17113001302,2
17113002101,17113001402,12
17113002101,17113001403,28
17113002101,17113001600,22
17113002101,17113001800,298
17113002101,17113002101,8
17113002101,17113005101,2
17113002101,17113005201,3
17113002101,17113005400,2
17113002101,17113005800,16
17113002101,17113005900,2
17113002101,17143001200,2
17113002102,17113000104,13
17113002102,17113000105,2
17113002102,17113000200,7
17113002102,17113001103,3
17113002102,17113001104,2
17113002102,17113001105,2
17113002102,17113001106,4
17113002102,17113001200,13
17113002102,17113001302,6
17113002102,17113001600,23
17113002102,17113001800,132
17113002102,17113005201,2
17113002102,17113005800,4
17113002102,17143001600,4
17113005101,17031804603,2
17113005101,17031820902,2
17113005101,17039971500,3
17113005101,17043846106,9
17113005101,17113000104,150
17113005101,17113000200,163
17113005101,17113000301,4
17113005101,17113000400,18
17113005101,17113000501,13
17113005101,17113000504,19
17113005101,17113000505,4
17113005101,17113001103,20
17113005101,17113001104,22
17113005101,17113001105,11
17113005101,17113001106,25
17113005101,17113001200,223
17113005101,17113001302,4
17113005101,17113001303,4
17113005101,17113001403,2
17113005101,17113001600,19
17113005101,17113001700,2
17113005101,17113001800,1567
17113005101,17113002101,2
17113005101,17113005101,11
17113005101,17113005400,13
17113005101,17113005700,2
17113005101,17113005800,14
17113005101,17113005900,2
17113005101,17143001200,2
17113005101,17143001600,8
17113005101,17143003402,4
17113005101,17143004200,2
17113005101,17163503304,2
17113005102,17105960500,2
17113005102,17113000104,63
17113005102,17113000105,5
17113005102,17113000200,63
17113005102,17113000301,2
17113005102,17113000302,2
17113005102,17113000400,9
17113005102,17113000501,9
17113005102,17113000504,4
17113005102,17113001103,2
17113005102,17113001105,8
17113005102,17113001106,2
17113005102,17113001200,37
17113005102,17113001302,2
17113005102,17113001403,2
17113005102,17113001600,26
17113005102,17113001800,412
17113005102,17113002101,2
17113005102,17113005102,18
17113005102,17113005601,2
17113005102,17113005700,3
17113005102,17113005800,2
17113005102,17203030700,6
17113005201,17113000104,14
17113005201,17113000200,25
17113005201,17113000501,4
17113005201,17113001104,4
17113005201,17113001200,16
17113005201,17113001302,2
17113005201,17113001403,2
17113005201,17113001600,18
17113005201,17113001800,97
17113005201,17113005201,2
17113005201,17113005800,4
17113005201,17113005900,2
17113005201,17113006000,3
17113005201,17143001600,2
17113005201,17203030700,2
17113005202,17113000104,4
17113005202,17113000105,2
17113005202,17113000200,21
17113005202,17113000400,2
17113005202,17113000501,8
17113005202,17113000504,4
17113005202,17113001200,10
17113005202,17113001302,2
17113005202,17113001403,4
17113005202,17113001600,13
17113005202,17113001800,115
17113005202,17113005202,6
17113005202,17113006000,16
17113005202,17143001600,5
17113005202,17203030602,2
17113005400,17031802605,2
17113005400,17031818500,2
17113005400,17031820902,2
17113005400,17031822102,2
17113005400,17039971400,2
17113005400,17113000104,55
17113005400,17113000105,2
17113005400,17113000200,76
17113005400,17113000302,6
17113005400,17113000400,6
17113005400,17113000501,6
17113005400,17113000504,2
17113005400,17113001103,6
17113005400,17113001104,17
17113005400,17113001105,2
17113005400,17113001106,4
17113005400,17113001200,113
17113005400,17113001302,2
17113005400,17113001303,2
17113005400,17113001402,2
17113005400,17113001403,4
17113005400,17113001600,35
17113005400,17113001800,1483
17113005400,17113002101,2
17113005400,17113005400,123
17113005400,17113005800,4
17113005400,17115002902,2
17113005400,17143001600,6
17113005400,17197883522,2
17113005501,17113000104,2
17113005501,17113000200,8
17113005501,17113000504,2
17113005501,17113001104,2
17113005501,17113001105,2
17113005501,17113001200,6
17113005501,17113001402,2
17113005501,17113001403,2
17113005501,17113001600,2
17113005501,17113001800,108
17113005501,17113005101,2
17113005501,17113005501,21
17113005501,17113005502,8
17113005502,17113000104,4
17113005502,17113000200,4
17113005502,17113000301,2
17113005502,17113000400,2
17113005502,17113001106,2
17113005502,17113001200,2
17113005502,17113001600,6
17113005502,17113001800,103
17113005502,17113005501,20
17113005502,17113005502,6
17113005502,17143001600,4
17113005601,17053962000,4
17113005601,17105961000,2
17113005601,17113000200,6
17113005601,17113001200,2
17113005601,17113001600,2
17113005601,17113001800,38
17113005601,17113005601,12
17113005602,17053962000,8
17113005602,17113001200,4
17113005602,17113001600,2
17113005602,17113001800,48
17113005602,17113005601,2
17113005602,17113005602,4
17113005700,17105960500,2
17113005700,17105960600,2
17113005700,17105960700,2
17113005700,17105960800,6
17113005700,17113000104,7
17113005700,17113000105,4
17113005700,17113000200,10
17113005700,17113000504,2
17113005700,17113001103,2
17113005700,17113001104,2
17113005700,17113001200,8
17113005700,17113001600,9
17113005700,17113001800,130
17113005700,17113005101,2
17113005700,17113005201,2
17113005700,17113005700,30
17113005700,17203030700,4
17113005800,17031020602,6
17113005800,17031320100,2
17113005800,17031839100,4
17113005800,17043846106,11
17113005800,17113000102,6
17113005800,17113000104,15
17113005800,17113000200,42
17113005800,17113000301,5
17113005800,17113000302,4
17113005800,17113000400,5
17113005800,17113000501,4
17113005800,17113000504,18
17113005800,17113001103,31
17113005800,17113001104,21
17113005800,17113001105,4
17113005800,17113001106,7
17113005800,17113001200,50
17113005800,17113001302,14
17113005800,17113001402,5
17113005800,17113001403,10
17113005800,17113001404,2
17113005800,17113001600,20
17113005800,17113001700,2
17113005800,17113001800,372
17113005800,17113005202,2
17113005800,17113005400,7
17113005800,17113005700,2
17113005800,17113005800,25
17113005800,17113005900,4
17113005800,17143001200,2
17113005800,17143001600,3
17113005800,17143003401,2
17113005800,17197883522,5
17113005900,17019010604,4
17113005900,17113000102,6
17113005900,17113000104,6
17113005900,17113000105,4
17113005900,17113000200,66
17113005900,17113000302,10
17113005900,17113000400,9
17113005900,17113000504,8
17113005900,17113001104,19
17113005900,17113001105,6
17113005900,17113001106,2
17113005900,17113001200,35
17113005900,17113001302,4
17113005900,17113001403,12
17113005900,17113001600,25
17113005900,17113001700,2
17113005900,17113001800,186
17113005900,17113002102,2
17113005900,17113005800,9
17113005900,17113005900,7
17113005900,17113006000,2
17113005900,17143001200,2
17113005900,17143001600,2
17113005900,17203030700,2
17113006000,17113000104,15
17113006000,17113000200,18
17113006000,17113000302,2
17113006000,17113000400,2
17113006000,17113001106,2
17113006000,17113001200,19
17113006000,17113001302,2
17113006000,17113001402,2
17113006000,17113001600,16
17113006000,17113001800,228
17113006000,17113002101,2
17113006000,17113002102,2
17113006000,17113005400,2
17113006000,17113005800,3
17113006000,17113006000,36
17115000200,17029000400,2
17115000200,17115000200,4
17115000200,17115000900,2
17115000200,17115001000,16
17115000200,17115001200,6
17115000200,17115001600,2
17115000200,17115001700,2
17115000200,17115001802,2
17115000200,17115002000,13
17115000200,17115002100,2
17115000200,17115002300,2
17115000200,17115002402,2
17115000200,17115002903,2
17115000200,17115002904,12
17115000200,17115003100,2
17115000200,17139977100,2
17115000200,17147954600,2
17115000300,17115000300,8
17115000300,17115000600,5
17115000300,17115001000,27
17115000300,17115001200,15
17115000300,17115001400,2
17115000300,17115001500,10
17115000300,17115001802,4
17115000300,17115002000,27
17115000300,17115002100,6
17115000300,17115002901,2
17115000300,17115002902,2
17115000300,17115002904,6
17115000300,17115003100,16
17115000300,17137951800,2
17115000300,17167001004,2
17115000300,17167002000,2
17115000400,17115000600,2
17115000400,17115001000,6
17115000400,17115001200,2
17115000400,17115001500,2
17115000400,17115001600,5
17115000400,17115001700,3
17115000400,17115001802,3
17115000400,17115002000,8
17115000400,17115002100,9
17115000400,17115002200,2
17115000400,17115002800,2
17115000400,17115002902,2
17115000400,17115003100,7
17115000400,17139977200,2
17115000400,17167001900,2
17115000500,17019001201,2
17115000500,17029000400,2
17115000500,17113001103,2
17115000500,17115000300,11
17115000500,17115000600,2
17115000500,17115001000,39
17115000500,17115001200,3
17115000500,17115001600,17
17115000500,17115002000,22
17115000500,17115002100,2
17115000500,17115002402,2
17115000500,17115002500,2
17115000500,17115002901,2
17115000500,17115002902,8
17115000500,17115002903,4
17115000500,17115002904,4
17115000500,17115003100,38
17115000500,17135958000,2
17115000500,17139976900,2
17115000500,17139977100,2
17115000500,17167001004,2
17115000500,17167001900,3
17115000500,17167002000,2
17115000600,17115001700,4
17115000600,17115002000,8
17115000600,17115002901,4
17115000600,17115002904,9
17115000600,17115003100,7
17115000600,17139977100,2
17115000900,17029000400,2
17115000900,17089854700,2
17115000900,17115000200,2
17115000900,17115000600,2
17115000900,17115001000,6
17115000900,17115001200,2
17115000900,17115002100,4
17115000900,17115002402,2
17115000900,17115002500,2
17115000900,17115002800,4
17115000900,17115002901,2
17115000900,17115002904,4
17115000900,17115003100,4
17115001000,17077011700,4
17115001000,17115001000,45
17115001000,17115001400,4
17115001000,17115001500,2
17115001000,17115002000,7
17115001000,17115002100,7
17115001000,17115002200,2
17115001000,17115002903,2
17115001000,17115002904,2
17115001000,17115003100,4
17115001100,17115001000,82
17115001100,17115001100,2
17115001100,17115001200,6
17115001100,17115002000,12
17115001100,17115002100,8
17115001100,17115002200,3
17115001100,17115002402,2
17115001100,17115002500,2
17115001100,17115002901,4
17115001100,17115002902,2
17115001100,17115002903,2
17115001100,17115002904,3
17115001100,17115003100,30
17115001100,17139977100,2
17115001100,17167000900,2
17115001100,17167001500,2
17115001200,17077011700,2
17115001200,17115000600,2
17115001200,17115000900,2
17115001200,17115001000,43
17115001200,17115001200,18
17115001200,17115001500,2
17115001200,17115002000,9
17115001200,17115002100,12
17115001200,17115002200,2
17115001200,17115002300,2
17115001200,17115002903,4
17115001200,17115002904,2
17115001200,17115003100,19
17115001200,17167001300,2
17115001300,17115000500,4
17115001300,17115000600,3
17115001300,17115001000,77
17115001300,17115001100,2
17115001300,17115001200,18
17115001300,17115001300,9
17115001300,17115001500,10
17115001300,17115001600,4
17115001300,17115001802,5
17115001300,17115002000,29
17115001300,17115002100,2
17115001300,17115002200,3
17115001300,17115002300,2
17115001300,17115002901,8
17115001300,17115002903,2
17115001300,17115002904,2
17115001300,17115003100,57
17115001300,17143001200,2
17115001300,17167000501,2
17115001400,17019010900,2
17115001400,17115000300,2
17115001400,17115000600,2
17115001400,17115001000,72
17115001400,17115001100,9
17115001400,17115001200,5
17115001400,17115001400,4
17115001400,17115001500,11
17115001400,17115001700,2
17115001400,17115001802,10
17115001400,17115002000,24
17115001400,17115002100,13
17115001400,17115002200,4
17115001400,17115002500,6
17115001400,17115002903,4
17115001400,17115002904,6
17115001400,17115003100,62
17115001400,17147954600,2
17115001500,17029000400,2
17115001500,17115000300,8
17115001500,17115000500,4
17115001500,17115000600,11
17115001500,17115001000,112
17115001500,17115001100,2
17115001500,17115001200,11
17115001500,17115001400,6
17115001500,17115001500,6
17115001500,17115001600,32
17115001500,17115001700,2
17115001500,17115002000,52
17115001500,17115002100,7
17115001500,17115002200,8
17115001500,17115002300,2
17115001500,17115002602,2
17115001500,17115002800,2
17115001500,17115002902,6
17115001500,17115002903,4
17115001500,17115003100,85
17115001500,17139977100,2
17115001500,17167002900,2
17115001600,17077011700,4
17115001600,17107953100,2
17115001600,17115001000,29
17115001600,17115001200,4
17115001600,17115001400,4
17115001600,17115001500,5
17115001600,17115001600,17
17115001600,17115002000,16
17115001600,17115002100,4
17115001600,17115002200,8
17115001600,17115002500,2
17115001600,17115002800,2
17115001600,17115002902,2
17115001600,17115003100,24
17115001700,17077011700,2
17115001700,17115000600,2
17115001700,17115001000,32
17115001700,17115001200,6
17115001700,17115001400,2
17115001700,17115001700,4
17115001700,17115001802,15
17115001700,17115002000,19
17115001700,17115002100,2
17115001700,17115002200,2
17115001700,17115002800,2
17115001700,17115002901,2
17115001700,17115002902,2
17115001700,17115003100,32
17115001700,17147954800,2
17115001801,17021958700,2
17115001801,17039971500,2
17115001801,17077011700,4
17115001801,17115000200,2
17115001801,17115000900,6
17115001801,17115001000,75
17115001801,17115001100,4
17115001801,17115001200,10
17115001801,17115001500,6
17115001801,17115001600,2
17115001801,17115001802,22
17115001801,17115002000,43
17115001801,17115002100,15
17115001801,17115002200,9
17115001801,17115002402,2
17115001801,17115002500,4
17115001801,17115002901,7
17115001801,17115002903,10
17115001801,17115002904,4
17115001801,17115003100,90
17115001801,17179021201,2
17115001802,17039971500,2
17115001802,17077011700,2
17115001802,17113001800,2
17115001802,17115000600,4
17115001802,17115001000,41
17115001802,17115001100,2
17115001802,17115001200,3
17115001802,17115001700,4
17115001802,17115001802,14
17115001802,17115002000,31
17115001802,17115002100,10
17115001802,17115002200,7
17115001802,17115002800,2
17115001802,17115002901,10
17115001802,17115002903,6
17115001802,17115002904,2
17115001802,17115003100,16
17115001802,17139976900,4
17115001802,17143001200,2
17115001802,17167002900,2
17115001900,17043844401,2
17115001900,17077011700,2
17115001900,17115000200,2
17115001900,17115000300,2
17115001900,17115000600,2
17115001900,17115000900,2
17115001900,17115001000,31
17115001900,17115001100,5
17115001900,17115001200,6
17115001900,17115001400,4
17115001900,17115001500,5
17115001900,17115001700,9
17115001900,17115001802,7
17115001900,17115002000,27
17115001900,17115002100,2
17115001900,17115002300,2
17115001900,17115002401,2
17115001900,17115002500,2
17115001900,17115002901,10
17115001900,17115002904,16
17115001900,17115003100,4
17115001900,17139977100,4
17115001900,17143001200,2
17115002000,17077011700,2
17115002000,17115000900,2
17115002000,17115001000,33
17115002000,17115001100,2
17115002000,17115001200,6
17115002000,17115001400,2
17115002000,17115001500,2
17115002000,17115001600,5
17115002000,17115001700,2
17115002000,17115001802,2
17115002000,17115002000,38
17115002000,17115002100,12
17115002000,17115002200,2
17115002000,17115002402,3
17115002000,17115002800,2
17115002000,17115002901,2
17115002000,17115002903,4
17115002000,17115002904,2
17115002000,17115003100,22
17115002000,17139977100,2
17115002000,17167000300,2
17115002000,17167001900,4
17115002100,17115001000,4
17115002100,17115001200,2
17115002100,17115001400,2
17115002100,17115002100,6
17115002100,17115002500,2
17115002100,17115002904,2
17115002100,17119403601,2
17115002200,17029000400,2
17115002200,17077011700,3
17115002200,17089854700,2
17115002200,17113001800,2
17115002200,17115000600,4
17115002200,17115000900,4
17115002200,17115001000,138
17115002200,17115001100,9
17115002200,17115001200,4
17115002200,17115001500,2
17115002200,17115001600,2
17115002200,17115001802,4
17115002200,17115002000,67
17115002200,17115002100,6
17115002200,17115002200,22
17115002200,17115002800,2
17115002200,17115002901,6
17115002200,17115002903,10
17115002200,17115002904,2
17115002200,17115003100,62
17115002300,17077011700,4
17115002300,17115000900,2
17115002300,17115001000,82
17115002300,17115001100,7
17115002300,17115001200,4
17115002300,17115001400,4
17115002300,17115002000,29
17115002300,17115002100,11
17115002300,17115002200,4
17115002300,17115002300,4
17115002300,17115002500,27
17115002300,17115002800,2
17115002300,17115002902,4
17115002300,17115002903,6
17115002300,17115002904,2
17115002300,17115003100,29
17115002300,17119401800,2
17115002300,17139977000,2
17115002300,17147954800,2
17115002401,17029000400,2
17115002401,17077011700,2
17115002401,17115000600,6
17115002401,17115000900,4
17115002401,17115001000,86
17115002401,17115001100,2
17115002401,17115001200,7
17115002401,17115001500,2
17115002401,17115001600,4
17115002401,17115001802,2
17115002401,17115002000,35
17115002401,17115002100,12
17115002401,17115002200,6
17115002401,17115002402,2
17115002401,17115002901,2
17115002401,17115002902,4
17115002401,17115002903,6
17115002401,17115002904,2
17115002401,17115003100,72
17115002401,17139977100,4
17115002401,17147954800,2
17115002402,17029000400,2
17115002402,17115000300,8
17115002402,17115000600,4
17115002402,17115001000,156
17115002402,17115001100,22
17115002402,17115001200,25
17115002402,17115001500,6
17115002402,17115001802,2
17115002402,17115002000,70
17115002402,17115002100,15
17115002402,17115002200,8
17115002402,17115002300,5
17115002402,17115002402,2
17115002402,17115002500,14
17115002402,17115002903,6
17115002402,17115002904,2
17115002402,17115003100,74
17115002500,17019000402,2
17115002500,17021958700,3
17115002500,17029000300,2
17115002500,17029000400,2
17115002500,17031760801,2
17115002500,17031820902,2
17115002500,17041952300,2
17115002500,17077011700,9
17115002500,17107953100,2
17115002500,17115000300,10
17115002500,17115000600,4
17115002500,17115000900,12
17115002500,17115001000,279
17115002500,17115001100,38
17115002500,17115001200,22
17115002500,17115001400,2
17115002500,17115001500,2
17115002500,17115001600,13
17115002500,17115001802,4
17115002500,17115001900,5
17115002500,17115002000,117
17115002500,17115002100,37
17115002500,17115002200,23
17115002500,17115002300,2
17115002500,17115002402,6
17115002500,17115002500,107
17115002500,17115002901,6
17115002500,17115002902,4
17115002500,17115002903,10
17115002500,17115003100,144
17115002500,17139977100,8
17115002500,17143003402,2
17115002500,17147954800,2
17115002500,17167002900,2
17115002500,17173959100,2
17115002601,17115000900,10
17115002601,17115001000,83
17115002601,17115001100,6
17115002601,17115001200,4
17115002601,17115001400,4
17115002601,17115001500,2
17115002601,17115001600,4
17115002601,17115001802,2
17115002601,17115002000,26
17115002601,17115002100,10
17115002601,17115002200,4
17115002601,17115002402,2
17115002601,17115002500,2
17115002601,17115002601,4
17115002601,17115002902,2
17115002601,17115002903,4
17115002601,17115002904,2
17115002601,17115003100,56
17115002601,17139976900,2
17115002601,17143001200,4
17115002601,17179021603,2
17115002602,17115000300,2
17115002602,17115000600,2
17115002602,17115000900,2
17115002602,17115001000,32
17115002602,17115001100,2
17115002602,17115001200,4
17115002602,17115001600,2
17115002602,17115001802,3
17115002602,17115002000,7
17115002602,17115002200,2
17115002602,17115002602,16
17115002602,17115002901,2
17115002602,17115003100,10
17115002700,17021958700,2
17115002700,17115001000,34
17115002700,17115001802,4
17115002700,17115002000,4
17115002700,17115002100,8
17115002700,17115002402,2
17115002700,17115002602,10
17115002700,17115002700,3
17115002700,17115003100,17
17115002800,17077011700,2
17115002800,17115000300,2
17115002800,17115000600,2
17115002800,17115000900,2
17115002800,17115001000,56
17115002800,17115001100,6
17115002800,17115001200,4
17115002800,17115001400,2
